id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1437875866076056936,https://www.airbnb.com/rooms/1437875866076056936,20250621143203,2025-06-21,city scrape,ALNAS Lodge,"Relax with the whole family, friends at this peaceful place to stay.",,https://a0.muscache.com/pictures/hosting/Hosting-1437875866076056936/original/0337a0cc-d1ba-4074-8702-a7a9653680ce.jpeg,699750439,https://www.airbnb.com/users/show/699750439,,,,,,,,f,,,,,,None,,,,Hennepin,,45.1105347,-93.313796,Entire home,Entire home/apt,12,3.0,3 baths,5,5,"[""Essentials"", ""Central heating"", ""Wifi"", ""Hangers"", ""Safe"", ""Free street parking"", ""Drying rack for clothing"", ""Indoor fireplace"", ""Free dryer \u2013 In building"", ""Iron"", ""Microwave"", ""Washer"", ""Bed linens"", ""Dishes and silverware"", ""TV"", ""Fire extinguisher"", ""Wine glasses"", ""Dedicated workspace"", ""Window guards"", ""Mosquito net"", ""Hot water kettle"", ""Freezer"", ""Kitchen"", ""Stainless steel double oven"", ""Free parking on premises"", ""Pets allowed"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Dining table"", ""Blender"", ""Carbon monoxide alarm"", ""Bathtub"", ""Dishwasher"", ""Air conditioning"", ""Refrigerator"", ""First aid kit"", ""BBQ grill"", ""Hot water""]",$260.00,1,365,1,1,365,365,1.0,365.0,,t,11,27,57,332,2025-06-21,0,0,0,161,0,0,0,,,,,,,,,,,f,1,1,0,0,
1438547921964994365,https://www.airbnb.com/rooms/1438547921964994365,20250621143203,2025-06-22,city scrape,Chill in a Victorian 4plex. Four,"Located in a Victorian 4- Plex, built in 1911, for young professionals who need to use the trolley (where light rail is today), train or work at local  businesses.<br />In 1996, with 11 days before the scheduled condemnation date, I bought the building, rehabbing with my family and friends. <br />Since then, I have continued to update, and now turning a new leaf from long term to short term rentals,  I invite you to share my personal treasures of my Airbnbs!",,https://a0.muscache.com/pictures/hosting/Hosting-1438547921964994365/original/4e752c6d-5e4f-4e24-ae55-ef475a01191c.jpeg,1922121,https://www.airbnb.com/users/show/1922121,Lynda,2012-03-14,"Saint Paul, MN",Love to relax by a sunny beach! ,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User-1922121/original/e452d694-d3f2-476b-8650-112f551ead98.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-1922121/original/e452d694-d3f2-476b-8650-112f551ead98.jpeg?aki_policy=profile_x_medium,Union Park,3,3,"['email', 'phone']",t,t,,Ramsey,,44.95191527109791,-93.17401231886151,Entire rental unit,Entire home/apt,4,1.0,1 bath,1,2,"[""Books and reading material"", ""Shower gel"", ""Essentials"", ""Coffee maker: Keurig coffee machine"", ""Sound system"", ""Exercise equipment"", ""Wifi"", ""Backyard"", ""Hangers"", ""Ceiling fan"", ""Gym"", ""Baby safety gates"", ""Drying rack for clothing"", ""Free street parking"", ""Record player"", ""Luggage dropoff allowed"", ""Body soap"", ""Cleaning products"", ""Long term stays allowed"", ""Life size games"", ""Iron"", ""Hammock"", ""Coffee"", ""Laundromat nearby"", ""Microwave"", ""Cooking basics"", ""Washer"", ""Board games"", ""Bed linens"", ""Dishes and silverware"", ""Patio or balcony"", ""TV"", ""Portable fans"", ""Children\u2019s dinnerware"", ""Fire extinguisher"", ""Dedicated workspace"", ""Wine glasses"", ""Outdoor furniture"", ""Toaster"", ""Hot water kettle"", ""Heating"", ""Freezer"", ""Smart lock"", ""Stove"", ""Kitchen"", ""Private entrance"", ""Baking sheet"", ""Free parking on premises"", ""Hair dryer"", ""Pets allowed"", ""Fire pit"", ""Clothing storage"", ""Smoke alarm"", ""Oven"", ""Extra pillows and blankets"", ""Outlet covers"", ""Dining table"", ""Blender"", ""Shampoo"", ""Self check-in"", ""Carbon monoxide alarm"", ""Barbecue utensils"", ""Bathtub"", ""Pack \u2019n play/Travel crib"", ""Dishwasher"", ""Conditioner"", ""Exterior security cameras on property"", ""Dryer"", ""Air conditioning"", ""Outdoor dining area"", ""Sun loungers"", ""Refrigerator"", ""Room-darkening shades"", ""First aid kit"", ""BBQ grill"", ""Hot water""]",$88.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,21,48,74,163,2025-06-22,0,0,0,163,0,0,0,,,,,,,,,,,t,3,3,0,0,
1438725223695049543,https://www.airbnb.com/rooms/1438725223695049543,20250621143203,2025-06-21,city scrape,2BR Home Spa & Garden Retreat Near Mpls-MOA & MSP,"2BR home, onsite parking, Wi-Fi, gym, theater, garden, fire pit area, library, office, and fenced patio. Stainless steel appliances/granite counters. Enjoy our 75"" TV or indoor fireplace or soak in the 8-jet Jacuzzi tub. <br /><br />8 min - MOA, 10 min - MSP Airport, 12 min - Twins field & U.S Bank Stadium<br /><br />**This is our full-time home, so you’ll see personal touches, but you can be sure it will be clean, cozy, and guest ready. **<br /><br />Allergy Note: 2 pups live here, but they are not allowed on furniture ever",,https://a0.muscache.com/pictures/hosting/Hosting-1438725223695049543/original/ac05317d-5e72-4e0b-9580-3eff1a8278eb.jpeg,201798616,https://www.airbnb.com/users/show/201798616,Brittney,2018-07-12,,"",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/User-201798616/original/9f7f0659-8944-4feb-a1a9-ee17bef920ea.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-201798616/original/9f7f0659-8944-4feb-a1a9-ee17bef920ea.jpeg?aki_policy=profile_x_medium,Southwest Minneapolis,4,4,['phone'],t,t,,Hennepin,,44.8837445,-93.3032551,Entire home,Entire home/apt,5,1.0,1 bath,2,3,"[""Books and reading material"", ""Shower gel"", ""Essentials"", ""Stainless steel single oven"", ""Exercise equipment"", ""Wifi"", ""Hangers"", ""Breakfast"", ""Ceiling fan"", ""Baby safety gates"", ""Drying rack for clothing"", ""Free street parking"", ""Indoor fireplace"", ""Private gym in building"", ""Luggage dropoff allowed"", ""Body soap"", ""Cleaning products"", ""Iron"", ""Coffee"", ""Laundromat nearby"", ""Game console: PS5"", ""Microwave"", ""Private backyard \u2013 Fully fenced"", ""Cooking basics"", ""Washer"", ""Movie theater"", ""Bed linens"", ""Amazon Alexa Bluetooth sound system"", ""Dishes and silverware"", ""TV"", ""Stainless steel gas stove"", ""Beach essentials"", ""Fire extinguisher"", ""Wine glasses"", ""Dedicated workspace"", ""Outdoor furniture"", ""Radiant heating"", ""Toaster"", ""Hot water kettle"", ""Freezer"", ""Rice maker"", ""Kitchen"", ""Fireplace guards"", ""Baking sheet"", ""Private entrance"", ""Free parking on premises"", ""Hair dryer"", ""Free dryer \u2013 In unit"", ""Clothing storage: wardrobe and dresser"", ""Fire pit"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Dining table"", ""Blender"", ""Shampoo"", ""Self check-in"", ""Carbon monoxide alarm"", ""Barbecue utensils"", ""Bathtub"", ""Coffee maker: Nespresso"", ""Private patio or balcony"", ""Dishwasher"", ""Conditioner"", ""Exterior security cameras on property"", ""Air conditioning"", ""Outdoor dining area"", ""Sun loungers"", ""Refrigerator"", ""Keypad"", ""Room-darkening shades"", ""First aid kit"", ""BBQ grill"", ""Hot water""]",$122.00,2,1125,2,4,1125,1125,2.0,1125.0,,t,6,16,18,18,2025-06-21,1,1,1,18,0,6,732,2025-06-15,2025-06-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,4,4,0,0,1
1439402156639648482,https://www.airbnb.com/rooms/1439402156639648482,20250621143203,2025-06-21,city scrape,Cozy Coon Lake Cabin — 30 Mins from Minneapolis,"Relax, Recharge & Stay Close to the City — Your Perfect Lake Escape Just 30 Minutes from Minneapolis<br /><br />Looking for a lake getaway without the long drive? Welcome to our cozy 2-bedroom lakefront home on beautiful Coon Lake — just a quick 30 minutes north of Minneapolis, but it feels a world away.<br /><br />Whether you're paddling on the lake, soaking up the sun, or just enjoying morning coffee with a waterfront view, this spot makes it easy to slow down and enjoy lake life—without the long haul up north.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQzOTQwMjE1NjYzOTY0ODQ4Mg==/original/c547fc33-7cdf-4aff-8f58-73be77f48605.png,238032667,https://www.airbnb.com/users/show/238032667,Jennifer,2019-01-21,"Ham Lake, MN","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/19649c77-a6fc-42cb-a5a8-e817ecd58ba2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19649c77-a6fc-42cb-a5a8-e817ecd58ba2.jpg?aki_policy=profile_x_medium,,5,5,"['email', 'phone']",t,t,,Anoka,,45.305992195663826,-93.15988630309589,Entire cabin,Entire home/apt,7,1.0,1 bath,2,3,"[""Books and reading material"", ""Wifi"", ""Hangers"", ""Safe"", ""Ceiling fan"", ""Free street parking"", ""Drying rack for clothing"", ""Shared backyard"", ""Iron"", ""Coffee"", ""Cooking basics"", ""Washer"", ""Bed linens"", ""Dishes and silverware"", ""TV"", ""Beach essentials"", ""Portable fans"", ""Lake access"", ""Children\u2019s dinnerware"", ""Wine glasses"", ""Stainless steel electric stove"", ""Outdoor furniture"", ""Toaster"", ""Hot water kettle"", ""Heating"", ""Freezer"", ""Smart lock"", ""Kitchen"", ""Private entrance"", ""Baking sheet"", ""Free parking on premises"", ""Hair dryer"", ""Free dryer \u2013 In unit"", ""Pets allowed"", ""Beach access \u2013 Beachfront"", ""Fire pit"", ""Clothing storage"", ""Smoke alarm"", ""Oven"", ""Extra pillows and blankets"", ""Self check-in"", ""Coffee maker: drip coffee maker"", ""Carbon monoxide alarm"", ""Barbecue utensils"", ""Bathtub"", ""Waterfront"", ""Private patio or balcony"", ""Boat slip"", ""Exterior security cameras on property"", ""Air conditioning"", ""Outdoor dining area"", ""Refrigerator"", ""Room-darkening shades"", ""Microwave"", ""BBQ grill"", ""Hot water""]",$251.00,3,365,3,3,1125,1125,3.0,1125.0,,t,16,43,73,348,2025-06-21,0,0,0,177,0,0,0,,,,,,,,,,,t,5,5,0,0,
1440021253217978350,https://www.airbnb.com/rooms/1440021253217978350,20250621143203,2025-06-22,city scrape,MINNeSTAY* Sable 504 | One Bedroom | Target Field,"Welcome to Minneapolis! Enjoy the best of the Twin Cities from this modern North Loop loft, which is perfect for business trips or city getaways.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1440021253217978350/original/c608dae9-d1de-4160-acb3-657384317c1e.jpeg,24051954,https://www.airbnb.com/users/show/24051954,Minnestay,2014-11-22,"Minneapolis, MN","Lance, has extensive experience in providing high-end customer service. Catering to the rich and famous as Captain of Mega Yachts for over 18 years, he brings the same level of service and expertise to the vacation rental market. 
 
Lance left his career in the yacht industry in order to be present for his two boys. Now, he spends his time in his home state of Minnesota, and he has redirected his expertise and focused all his energy on transferring his entrepreneurial and innovative skillset into Minnesota’s vacation rental industry.
 
At MINNESTAY we strive to offer the absolute finest rentals to anyone who’s looking to stay in Minnesota for vacation, short term, corporate travel, or any other reason. From city condos to cabins to RV’s, we want to be the place people go when they’re traveling to Minnesota, and we’re reaching that goal by providing the best rentals with amazing amenities, dedicated customer service, and a comfortable, customized experience for each and every guest.",within an hour,99%,100%,t,https://a0.muscache.com/im/pictures/user/ce3ec9e0-430c-4754-afbc-eb5f602776e9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ce3ec9e0-430c-4754-afbc-eb5f602776e9.jpg?aki_policy=profile_x_medium,Kingfield,104,242,"['email', 'phone']",t,t,,Hennepin,,44.98659,-93.27753,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Essentials"", ""Wifi"", ""Hangers"", ""Free parking garage on premises \u2013 1 space"", ""Long term stays allowed"", ""Laundromat nearby"", ""Cooking basics"", ""Coffee maker"", ""Bed linens"", ""Dishes and silverware"", ""TV"", ""Fire extinguisher"", ""Dedicated workspace"", ""Toaster"", ""Hot water kettle"", ""Garden view"", ""Heating"", ""Stove"", ""Kitchen"", ""Private entrance"", ""Shared BBQ grill: gas"", ""Hair dryer"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Lake view"", ""Smoke alarm"", ""Oven"", ""Extra pillows and blankets"", ""Shampoo"", ""Shared patio or balcony"", ""Self check-in"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Air conditioning"", ""Keypad"", ""Refrigerator"", ""Microwave"", ""Hot water""]",$165.00,2,365,2,3,47,365,2.0,59.1,,t,9,20,50,325,2025-06-22,0,0,0,153,0,0,0,,,,,,,,,,STR-425239,f,101,98,3,0,
1440045012845405157,https://www.airbnb.com/rooms/1440045012845405157,20250621143203,2025-06-21,city scrape,"1BD King Retreat w Gym, Wi-Fi, Office & Mins to DT","Discover the charm of Minneapolis in this stylish newer 1-bedroom apartment nestled in the heart of the Kingfield neighborhood—just 10 minutes from downtown gems like Target Center, US Bank Stadium & Target Field. Perfect for weekend getaways or work trips!<br /><br />🛏️ King Bed & Relaxing Bedroom<br />🍳 Fully Equipped Kitchen<br />📶 Fast, Free Wi-Fi<br />💻 Dedicated Workspace<br />🛋️ Bright Open Living Area<br />🧺 In-Unit Washer & Dryer<br />💪 24/7 Fitness Center Access<br /><br />Unwind, explore, and feel right at home!",,https://a0.muscache.com/pictures/miso/Hosting-1440045012845405157/original/4a7ac9d2-cf91-4e61-96e8-c6f045309880.jpeg,689861081,https://www.airbnb.com/users/show/689861081,Gurinder Bir,2025-04-13,"Windsor, Canada","I am a real estate professional and a passionate Airbnb host. I’ve been hosting on Airbnb since 2022 and love welcoming guests from all over the world. 
My goal is to create a clean, cozy, and comfortable environment for all my guests. I’m professional, responsive and always available to answer questions, so my guests have a pleasant experience. 

I look forward to hosting you and making your stay memorable",within an hour,100%,96%,f,https://a0.muscache.com/im/pictures/user/User/original/604773f7-00a0-4f38-866d-a3db2b476e45.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/604773f7-00a0-4f38-866d-a3db2b476e45.jpeg?aki_policy=profile_x_medium,Lowry Hill East,4,4,"['email', 'phone']",t,t,,Hennepin,,44.92743,-93.27782,Entire condo,Entire home/apt,3,1.0,1 bath,1,1,"[""Shower gel"", ""Essentials"", ""Exercise equipment"", ""Wifi"", ""Hangers"", ""Gym"", ""Free street parking"", ""Cleaning products"", ""Body soap"", ""Iron"", ""Coffee"", ""Microwave"", ""Cooking basics"", ""Washer"", ""Coffee maker"", ""Bed linens"", ""Dishes and silverware"", ""Elevator"", ""TV"", ""Fire extinguisher"", ""Noise decibel monitors on property"", ""Dedicated workspace"", ""Crib"", ""Heating"", ""Freezer"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Lockbox"", ""Hair dryer"", ""Smoke alarm"", ""Oven"", ""Shampoo"", ""Self check-in"", ""Carbon monoxide alarm"", ""Bathtub"", ""Pack \u2019n play/Travel crib"", ""Dishwasher"", ""Dryer"", ""Air conditioning"", ""Refrigerator"", ""First aid kit"", ""Hot water""]",$112.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,9,34,64,339,2025-06-21,0,0,0,168,0,0,0,,,,,,,,,,STR-416414,f,3,3,0,0,
1440092458268395736,https://www.airbnb.com/rooms/1440092458268395736,20250621143203,2025-06-21,city scrape,"Urban 1BD Escape mins to DT w Gym, Wifi & Balcony","Relax in This Stylish 1BR Apartment in Minneapolis' Kingfield Neighborhood. Enjoy a peaceful stay just 10 minutes from downtown hotspots like Target Center, US Bank Stadium, and Target Field. Located in a quiet, residential area, this cozy apartment is perfect for both short and extended stays. Whether you’re exploring the city or working remotely, you’ll have everything you need to feel right at home.","🏡 Discover Kingfield – A Charming & Vibrant Minneapolis Neighborhood<br />Welcome to Kingfield, a charming, artsy, and community-driven neighborhood in South Minneapolis. Known for its tree-lined streets, historic homes, and a thriving local food scene, Kingfield is the perfect place for a relaxing yet lively stay.<br /><br />☕ Local Coffee & Eateries – Home to some of the city's best independent cafes and restaurants, Kingfield is a food lover’s paradise. Be sure to check out Five Watt Coffee, Victor’s 1959 Café (Cuban cuisine), and Revival (famous fried chicken).<br /><br />🎨 Arts & Culture – The neighborhood is filled with colorful murals, community art projects, and local galleries, giving it a unique, creative vibe.<br /><br />🌳 Outdoor Spaces – Just minutes from Lake Harriet and Minnehaha Creek, Kingfield offers great access to walking and biking trails, parks, and scenic outdoor spaces.<br /><br />🚲 Walkable & Bike-Friendly – With a walkable layout and plenty of bike lanes, gett",https://a0.muscache.com/pictures/miso/Hosting-1440092458268395736/original/042e0bdd-6c00-4375-8212-2a864e53506d.jpeg,689861081,https://www.airbnb.com/users/show/689861081,Gurinder Bir,2025-04-13,"Windsor, Canada","I am a real estate professional and a passionate Airbnb host. I’ve been hosting on Airbnb since 2022 and love welcoming guests from all over the world. 
My goal is to create a clean, cozy, and comfortable environment for all my guests. I’m professional, responsive and always available to answer questions, so my guests have a pleasant experience. 

I look forward to hosting you and making your stay memorable",within an hour,100%,96%,f,https://a0.muscache.com/im/pictures/user/User/original/604773f7-00a0-4f38-866d-a3db2b476e45.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/604773f7-00a0-4f38-866d-a3db2b476e45.jpeg?aki_policy=profile_x_medium,Lowry Hill East,4,4,"['email', 'phone']",t,t,Neighborhood highlights,Hennepin,,44.92743,-93.27626,Entire condo,Entire home/apt,2,1.0,1 bath,1,1,"[""Shower gel"", ""Essentials"", ""Exercise equipment"", ""Wifi"", ""Hangers"", ""Free street parking"", ""Cleaning products"", ""Body soap"", ""Iron"", ""Coffee"", ""Microwave"", ""Cooking basics"", ""Washer"", ""Coffee maker"", ""Bed linens"", ""Dishes and silverware"", ""Patio or balcony"", ""TV"", ""Elevator"", ""Fire extinguisher"", ""Noise decibel monitors on property"", ""Crib"", ""Shared gym in building"", ""Heating"", ""Freezer"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Lockbox"", ""Hair dryer"", ""Smoke alarm"", ""Oven"", ""Shampoo"", ""Self check-in"", ""Carbon monoxide alarm"", ""Bathtub"", ""Pack \u2019n play/Travel crib"", ""Dishwasher"", ""Dryer"", ""Air conditioning"", ""Refrigerator"", ""First aid kit"", ""Hot water""]",$112.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,7,37,67,342,2025-06-21,0,0,0,171,0,0,0,,,,,,,,,,STR-416414,t,3,3,0,0,
1440232002367749020,https://www.airbnb.com/rooms/1440232002367749020,20250621143203,2025-06-22,city scrape,"NLG w/pool, bowling alley, sauna by CozySuites #15","CozySuites proudly introduces our newest condos in the heart of North Loop! Perfect for business or leisure, each unit features high ceilings, stainless steel appliances, custom cabinetry, elegant tile, and modern decor. Enjoy free access to top-tier amenities including a gym, pool, sauna, bowling alley, and golf simulator—our best offerings yet. Don’t miss out on this unbeatable experience. Book your stay today!","Nestled just northwest of Downtown Minneapolis along the Mississippi River, the Warehouse District is a dynamic neighborhood often associated with the nearby North Loop. Known for its edgy charm and trendy atmosphere, the area is brimming with independent restaurants, bars, boutiques, and entertainment venues housed in beautifully restored brick buildings.<br /><br />The Warehouse District offers a diverse selection of rentals, from upscale apartments in modern developments to chic lofts in repurposed warehouses. Residents appreciate the neighborhood’s prime location, walkability, and vibrant amenities. With easy access to Metro Transit’s Blue and Green lines and major highways, commuting from the Warehouse District is a breeze.",https://a0.muscache.com/pictures/prohost-api/Hosting-1440232002367749020/original/3461cde6-c508-4517-885f-cbaf8a8b2105.jpeg,13060870,https://www.airbnb.com/users/show/13060870,CozySuites Minneapolis,2014-03-12,"New York, NY",I am the head of guest experience and JC is the founder at a fast-growing vacation rental company that is changing the way people stay when they travel. We deliver to our guests the authentic flavor of local housing combined with the consistent standards of brand name hotels. Have questions? Our guest services team is available 24/7 to help.,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User/original/19016446-3fca-4cb3-a6e3-c0a95c842b89.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/19016446-3fca-4cb3-a6e3-c0a95c842b89.jpeg?aki_policy=profile_x_medium,Central Minneapolis,50,71,['phone'],t,t,Neighborhood highlights,Hennepin,,44.9865725,-93.27712819999999,Entire rental unit,Entire home/apt,5,2.0,2 baths,2,3,"[""Essentials"", ""Wifi"", ""Hangers"", ""Gym"", ""Body soap"", ""Long term stays allowed"", ""Iron"", ""Microwave"", ""Cooking basics"", ""Washer"", ""Coffee maker"", ""Bed linens"", ""Dishes and silverware"", ""Elevator"", ""TV"", ""Pool table"", ""Fire extinguisher"", ""Wine glasses"", ""Noise decibel monitors on property"", ""Dedicated workspace"", ""Toaster"", ""Hot water kettle"", ""Heating"", ""Smart lock"", ""Stove"", ""Kitchen"", ""Hair dryer"", ""Pets allowed"", ""Fire pit"", ""Smoke alarm"", ""Sauna"", ""Oven"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Dining table"", ""Shampoo"", ""Self check-in"", ""Carbon monoxide alarm"", ""Bathtub"", ""Dishwasher"", ""Conditioner"", ""Dryer"", ""Air conditioning"", ""Refrigerator"", ""First aid kit"", ""BBQ grill"", ""Pool"", ""Hot water""]",$177.00,2,365,1,3,365,365,2.2,365.0,,t,3,17,43,311,2025-06-22,0,0,0,143,0,0,0,,,,,,,,,,STR-422715,t,49,49,0,0,
1440550508860133038,https://www.airbnb.com/rooms/1440550508860133038,20250621143203,2025-06-22,city scrape,Cozy Studio Suite | 1 King Bed | Bloomington Stay,"Explore Bloomington. Mall of America thrills and Normandale Lake tranquility await, offering a mix of adventure and relaxation.",- Mall of America - 3.5 miles;<br />- Minneapolis Institute of Art - 10 miles;<br />- Minnehaha Park - 8 miles;<br />- Minneapolis Sculpture Garden - 11 miles;<br />- Nickelodeon Universe - 3.5 miles;<br />- SEA LIFE at Mall of America Aquarium - 3.5 miles;<br />- Normandale Japanese Garden - 2 miles;- Chain of Lakes - 12 miles;<br /><br />Airport:<br />- Minneapolis-Saint Paul International Airport (MSP) - 7 miles;,https://a0.muscache.com/pictures/prohost-api/Hosting-1440550508860133038/original/f647e208-0ca5-4483-a8ab-befe8eede8f7.png,5615582,https://www.airbnb.com/users/show/5615582,Aishat,2013-03-25,"Miami, FL","Our selected accommodations combine the best features of a hotel and vacation rental home to ensure a wonderful and effortless stay! We take the guesswork out of where you are staying so you can concentrate on what you want to be doing.

We handpick the accommodations in the best properties all over the US offering great vacation rental experience and impeccable service: serviced apartments, oversized suites and accommodations in resorts with outstanding amenities and much more! We do this by testing them ourselves before the hit the list, so we know what to expect before you make the reservation. 

We are available 24/7 to make sure all your special requests are taken care of and to assist with any questions or issues you might have throughout your stay!",within an hour,100%,97%,f,https://a0.muscache.com/im/pictures/user/90171810-85d1-4a62-bd00-c2854f6ee260.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/90171810-85d1-4a62-bd00-c2854f6ee260.jpg?aki_policy=profile_x_medium,Clearwater Beach,970,8202,"['email', 'phone']",t,f,Neighborhood highlights,Hennepin,,44.85572,-93.34896,Room in hotel,Hotel room,2,1.0,1 shared bath,1,1,"[""Wifi"", ""Gym"", ""Washer"", ""Coffee maker"", ""Bed linens"", ""Patio or balcony"", ""TV"", ""Fire extinguisher"", ""Dedicated workspace"", ""Kitchen"", ""Free parking on premises"", ""Smoke alarm"", ""Self check-in"", ""Carbon monoxide alarm"", ""Building staff"", ""Cleaning available during stay"", ""Dryer"", ""Air conditioning"", ""Refrigerator"", ""First aid kit"", ""Pool""]",$204.00,1,365,1,1,1,30,1.0,16.3,,t,28,58,88,191,2025-06-22,0,0,0,191,0,0,0,,,,,,,,,,,t,3,0,2,0,
1440551728933160313,https://www.airbnb.com/rooms/1440551728933160313,20250621143203,2025-06-21,city scrape,Lake Minnetonta 3 bedroom,Three bedrom house on Lake Minnetonka with Boating and Jetski option,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQ0MDU1MTcyODkzMzE2MDMxMw==/original/59d7de9e-0e9a-4ed2-a6d5-8e5e3cc575ad.jpeg,700478421,https://www.airbnb.com/users/show/700478421,Linda,2025-06-10,,"",N/A,N/A,N/A,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,['phone'],f,t,,Hennepin,,44.90676,-93.59205,Entire home,Entire home/apt,5,2.0,2 baths,3,3,"[""Carbon monoxide alarm"", ""Kitchen"", ""Wifi"", ""Washer"", ""Free parking on premises"", ""TV"", ""Fire pit"", ""Smoke alarm"", ""Air conditioning"", ""Fire extinguisher"", ""Lake access"", ""Dedicated workspace"", ""Outdoor dining area"", ""BBQ grill""]",$136.00,1,365,1,1,365,365,1.0,365.0,,t,27,57,87,362,2025-06-21,0,0,0,191,0,0,0,,,,,,,,,,,f,1,1,0,0,
1440552126598584763,https://www.airbnb.com/rooms/1440552126598584763,20250621143203,2025-06-22,city scrape,Charming Stillwater home!,"Welcome to your perfect home base for exploring the beauty of the Stillwater area! This spacious 5-bedroom home sits on a peaceful lot, ideal for families, groups, or anyone looking to relax and unwind. Near scenic bike trails ,  just minutes from the St. Croix River, and only 25 minutes from Twin Cities, our home offers the perfect blend of outdoor adventure and modern convenience.<br />Enjoy nearby parks, plus easy access to local shopping, dining, and charming boutiques in Downtown Stillwater.",,https://a0.muscache.com/pictures/miso/Hosting-1440552126598584763/original/40ad9044-3525-4bc1-b1b0-e01640cb8c7f.jpeg,243180045,https://www.airbnb.com/users/show/243180045,Chad,2019-02-14,"Stillwater, MN","",within a day,100%,67%,f,https://a0.muscache.com/im/pictures/user/User/original/0310c80e-61b6-44b5-b7b6-4f28b1c08c17.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/0310c80e-61b6-44b5-b7b6-4f28b1c08c17.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,,Washington,,45.03259,-92.81402,Entire home,Entire home/apt,12,2.0,2 baths,5,9,"[""Carbon monoxide alarm"", ""Kitchen"", ""Wifi"", ""Washer"", ""Free parking on premises"", ""Pets allowed"", ""TV"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Air conditioning"", ""Fire extinguisher"", ""Fire pit"", ""Outdoor dining area"", ""First aid kit""]",$417.00,1,365,2,3,365,365,2.4,365.0,,t,28,55,85,359,2025-06-22,0,0,0,188,0,0,0,,,,,,,,,,,f,1,1,0,0,
