Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Brazil,BRA,2020,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.23486077447182
Brazil,BRA,2019,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.54773850295088
Brazil,BRA,2018,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.58117960550261
Brazil,BRA,2017,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.64266069371732
Brazil,BRA,2016,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.71463479742911
Brazil,BRA,2015,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.51218667998861
Brazil,BRA,2014,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.57909354371277
Brazil,BRA,2013,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.7065472165483
Brazil,BRA,2012,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.9033256637841
Brazil,BRA,2011,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.94476612437636
Brazil,BRA,2010,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.81610120357641
Brazil,BRA,2009,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.77975032234119
Brazil,BRA,2008,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,3.01662610378196
Brazil,BRA,2007,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.77436442343765
Brazil,BRA,2006,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,3.27993952358127
Brazil,BRA,2005,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.44520920123166
Brazil,BRA,2004,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.99675057361796
Brazil,BRA,2003,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,3.66636566494391
Brazil,BRA,2002,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,4.00264991856418
Brazil,BRA,2001,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,4.34662169566647
Brazil,BRA,2000,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1.73282508383251
Brazil,BRA,1999,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1.18817146476416
Brazil,BRA,1998,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1.01476932257543
Brazil,BRA,1997,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1.0289562377022
Brazil,BRA,1996,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.833224617032526
Brazil,BRA,1995,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.914002489105627
Brazil,BRA,1994,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0211505108809765
Brazil,BRA,1993,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.175413531447439
Brazil,BRA,1992,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.727665348402363
Brazil,BRA,1991,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.615248083216357
Brazil,BRA,1990,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1.00394487054631
Brazil,BRA,2023,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.28364207824804
Brazil,BRA,2022,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.52102762001916
Brazil,BRA,2021,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.11167809007345
Brazil,BRA,2020,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.94540399895668
Brazil,BRA,2019,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.86499260700881
Brazil,BRA,2018,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.25460019136928
Brazil,BRA,2017,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.84700138018114
Brazil,BRA,2016,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.80618356297528
Brazil,BRA,2015,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.26785120570979
Brazil,BRA,2014,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,6.29981081951377
Brazil,BRA,2013,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.58851723255985
Brazil,BRA,2012,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.47283947711898
Brazil,BRA,2011,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.74486278506912
Brazil,BRA,2010,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.11510471909764
Brazil,BRA,2009,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.14060083111467
Brazil,BRA,2008,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.79081212869844
Brazil,BRA,2007,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.99519035284973
Brazil,BRA,2006,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.95084860148282
Brazil,BRA,2005,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.89752948269745
Brazil,BRA,2004,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.13018611289627
Brazil,BRA,2003,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.95192115035722
Brazil,BRA,2002,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.88780082795491
Brazil,BRA,2001,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.81510343735921
Brazil,BRA,2000,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.34753948009515
Brazil,BRA,1999,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.93552743221119
Brazil,BRA,1998,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.45829655506794
Brazil,BRA,1997,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.21317479592963
Brazil,BRA,1996,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.17840688277179
Brazil,BRA,1995,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.72168823770596
Brazil,BRA,1994,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.45499748116643
Brazil,BRA,1993,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.42999333269835
Brazil,BRA,1992,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.58178478645773
Brazil,BRA,1991,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.17427477952188
Brazil,BRA,1990,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.21567985064244
Brazil,BRA,2021,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,77.3753492178891
Brazil,BRA,2020,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,83.1761424000102
Brazil,BRA,2019,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,81.4302357542747
Brazil,BRA,2018,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,81.5730752318417
Brazil,BRA,2017,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,78.4181545870035
Brazil,BRA,2016,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,79.7128089556938
Brazil,BRA,2015,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,73.5400962658205
Brazil,BRA,2014,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,72.5770927252724
Brazil,BRA,2013,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,76.8252008450734
Brazil,BRA,2012,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,82.577658259127
Brazil,BRA,2011,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,87.1951774964881
Brazil,BRA,2010,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,84.8163978802163
Brazil,BRA,2009,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,89.0545459226252
Brazil,BRA,2008,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,84.334590890735
Brazil,BRA,2007,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,88.2273383848482
Brazil,BRA,2006,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,86.7770122836764
Brazil,BRA,2005,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,87.1374676515322
Brazil,BRA,2004,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,86.0318464433105
Brazil,BRA,2003,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,87.163729383898
Brazil,BRA,2002,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,85.7402993019374
Brazil,BRA,2001,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,84.2906139272103
Brazil,BRA,2000,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,89.4957553523831
Brazil,BRA,1999,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,90.0369268275195
Brazil,BRA,1998,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,92.9233437348484
Brazil,BRA,1997,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,92.9778363670604
Brazil,BRA,1996,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,93.5611340368994
Brazil,BRA,1995,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,94.1574958000878
Brazil,BRA,1994,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,95.4053399271653
Brazil,BRA,1993,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,95.2547067974728
Brazil,BRA,1992,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,94.4194397100922
Brazil,BRA,1991,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,94.6257525269118
Brazil,BRA,1990,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,94.500518353297
Brazil,BRA,2021,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,144848630000
Brazil,BRA,2020,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,126600640000
Brazil,BRA,2019,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,117602450000
Brazil,BRA,2018,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,106343160000
Brazil,BRA,2017,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,96132140000
Brazil,BRA,2016,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,84921090000
Brazil,BRA,2015,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,71570400000
Brazil,BRA,2014,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,59306270000
Brazil,BRA,2013,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,47555440000
Brazil,BRA,2012,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,40817810000
Brazil,BRA,2011,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,35333460000
Brazil,BRA,2010,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,34120190000
Brazil,BRA,2009,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,24113940000
Brazil,BRA,2008,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,20969660000
Brazil,BRA,2007,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,18726350000
Brazil,BRA,2006,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,15083120000
Brazil,BRA,2005,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,13735750000
Brazil,BRA,2004,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,12535970000
Brazil,BRA,2003,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,11955460000
Brazil,BRA,2002,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,10287350000
Brazil,BRA,2001,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,9025410000
Brazil,BRA,2000,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,7856640000
Brazil,BRA,1999,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,8368000000
Brazil,BRA,1998,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,7510000000
Brazil,BRA,1997,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,7383000000
Brazil,BRA,1996,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,6754000000
Brazil,BRA,1995,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,5594000000
Brazil,BRA,1994,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,5388000000
Brazil,BRA,1993,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,4954000000
Brazil,BRA,1992,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,4899000000
Brazil,BRA,1991,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,3999000000
Brazil,BRA,1990,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,3859000000
Brazil,BRA,2021,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,22.0769155734794
Brazil,BRA,2020,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,20.1348423255784
Brazil,BRA,2019,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,18.5776469435984
Brazil,BRA,2018,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,17.5136091224846
Brazil,BRA,2017,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,16.1410907796512
Brazil,BRA,2016,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,14.5316279595064
Brazil,BRA,2015,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,12.2029459455312
Brazil,BRA,2014,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,9.94644414479687
Brazil,BRA,2013,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,8.33081189409254
Brazil,BRA,2012,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,7.38916294503449
Brazil,BRA,2011,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,6.64466288172981
Brazil,BRA,2010,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,6.61611981858126
Brazil,BRA,2009,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,5.17332194859275
Brazil,BRA,2008,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,4.52842893145052
Brazil,BRA,2007,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,4.20677888427868
Brazil,BRA,2006,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,3.59689700646497
Brazil,BRA,2005,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,3.40809561499927
Brazil,BRA,2004,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,3.23548146484864
Brazil,BRA,2003,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,3.2814109936076
Brazil,BRA,2002,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.97605237349966
Brazil,BRA,2001,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.74739427959136
Brazil,BRA,2000,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.25176693130034
Brazil,BRA,1999,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.50002987607404
Brazil,BRA,1998,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.33412484304487
Brazil,BRA,1997,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.39721801923489
Brazil,BRA,1996,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.31874703891128
Brazil,BRA,1995,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.02974590077685
Brazil,BRA,1994,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.07198095684911
Brazil,BRA,1993,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.96606025970727
Brazil,BRA,1992,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.02662452633495
Brazil,BRA,1991,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.70622544020958
Brazil,BRA,1990,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.73188344007073
Brazil,BRA,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,46.5
Brazil,BRA,2020,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,50
Brazil,BRA,2019,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,47.5
Brazil,BRA,2018,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,46.9
Brazil,BRA,2017,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,45.3
Brazil,BRA,2016,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,45.4
Brazil,BRA,2015,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,43.7
Brazil,BRA,2014,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,41.7
Brazil,BRA,2013,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,42.3
Brazil,BRA,2012,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,43.5
Brazil,BRA,2011,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,45.2
Brazil,BRA,2010,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,46.8
Brazil,BRA,2009,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,48.9
Brazil,BRA,2008,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,47
Brazil,BRA,2007,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,47.2
Brazil,BRA,2006,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,46.7
Brazil,BRA,2005,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,46.1
Brazil,BRA,2004,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,45.2
Brazil,BRA,2003,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,45.1
Brazil,BRA,2002,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,42.9
Brazil,BRA,2001,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,41.3
Brazil,BRA,2000,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,42.7
Brazil,BRA,1999,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,44
Brazil,BRA,1998,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,43.8
Brazil,BRA,1997,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,43.7
Brazil,BRA,1996,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,44.5
Brazil,BRA,1995,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,46.1
Brazil,BRA,1994,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,48.3
Brazil,BRA,1993,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,48.2
Brazil,BRA,1992,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,48.7
Brazil,BRA,1991,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,48.9
Brazil,BRA,1990,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,49.8
Brazil,BRA,2023,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,77.6330701087655
Brazil,BRA,2022,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,77.2191357728208
Brazil,BRA,2021,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,79.1334770390109
Brazil,BRA,2020,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,79.5986291996783
Brazil,BRA,2019,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,78.5762005309279
Brazil,BRA,2018,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,78.3246995983225
Brazil,BRA,2017,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,80.7899301075011
Brazil,BRA,2016,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,80.2964515799792
Brazil,BRA,2015,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,80.7329630671056
Brazil,BRA,2014,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,79.3623615099756
Brazil,BRA,2013,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,77.3046278093619
Brazil,BRA,2012,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,76.101123419693
Brazil,BRA,2011,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,74.6200333067569
Brazil,BRA,2010,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,76.6447153449177
Brazil,BRA,2009,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,74.5066176883284
Brazil,BRA,2008,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,76.9711599475732
Brazil,BRA,2007,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,76.6342229565629
Brazil,BRA,2006,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,76.7722118939135
Brazil,BRA,2005,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,77.1115426794684
Brazil,BRA,2004,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,77.6037022494891
Brazil,BRA,2003,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,77.7014829420792
Brazil,BRA,2002,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,77.3453411244036
Brazil,BRA,2001,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,77.5529968955651
Brazil,BRA,2000,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,77.2106481519954
Brazil,BRA,1999,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,80.2280376315189
Brazil,BRA,1998,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,78.7772258866123
Brazil,BRA,1997,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,77.1622329183802
Brazil,BRA,1996,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,75.9312182399303
Brazil,BRA,1995,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,73.7081172941793
Brazil,BRA,1994,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,74.2315990105648
Brazil,BRA,1993,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,74.6276033911191
Brazil,BRA,1992,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,76.3879627271895
Brazil,BRA,1991,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,75.1810462839841
Brazil,BRA,1990,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,74.5900155392779
Brazil,BRA,2023,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2916.48609397384
Brazil,BRA,2022,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2787.76089640442
Brazil,BRA,2021,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2723.96659104663
Brazil,BRA,2020,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2624.84323723758
Brazil,BRA,2019,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2661.18328561313
Brazil,BRA,2018,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2640.41643831267
Brazil,BRA,2017,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2610.16613569938
Brazil,BRA,2016,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2592.61337303819
Brazil,BRA,2015,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2628.0976910972
Brazil,BRA,2014,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2690.2149503596
Brazil,BRA,2013,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2600.67222764742
Brazil,BRA,2012,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2530.977463284
Brazil,BRA,2011,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2458.55879343851
